src_port,dst_port,bytes_received,connection_duration_ms,payload_entropy,packet_size,is_repeated_src,label,source_attack_type
24539,9999,0,0,0.9200111789910453,0,True,1,neptune
63780,9999,0,0,0.7490248724949907,0,True,1,neptune
44947,9999,48,0,4.5359072942256535,48,False,0,normal
30421,9999,207,0,3.3711033619380393,1024,False,0,normal
46710,9999,44,0,3.9814261618558726,69,True,0,normal
42841,9999,0,0,1.044732534615512,0,True,1,neptune
41055,9999,283,0,3.9376828590363826,1024,False,0,normal
38313,9999,0,0,3.484149311700014,0,True,1,neptune
61140,9999,6,5000,2.078026002915042,0,True,1,satan
21509,9999,233,0,4.283958621777481,301,False,0,normal
28915,9999,255,0,3.377523875995692,488,False,0,normal
17349,9999,0,0,2.745611740233294,0,True,1,neptune
37763,9999,316,5000,3.3261549270792625,1024,False,0,normal
64752,9999,0,0,0.8339544123650504,0,True,1,neptune
40270,9999,0,0,0.7108943620100086,0,True,1,neptune
14368,9999,1024,1000,4.819135898737013,335,False,0,normal
60471,9999,0,0,1.1206832013755672,0,True,1,neptune
52005,9999,0,0,1.219893010072951,0,True,1,neptune
29417,9999,520,0,3.446248216283495,0,True,1,smurf
10480,9999,45,0,4.370038556421456,81,True,0,normal
26999,9999,46,0,4.81911299018807,46,True,0,normal
52913,9999,48,0,4.434954584283108,48,False,0,normal
38253,9999,0,0,0.3439937124906628,0,True,1,neptune
13005,9999,147,0,3.767929073604293,0,False,0,normal
11252,9999,266,0,4.054245055547424,486,False,0,normal
63416,9999,0,0,2.7114184120927574,0,True,1,neptune
29875,9999,211,0,5.266495426630401,1024,False,0,normal
45277,9999,894,1000,3.758861784619059,330,False,0,normal
24289,9999,0,0,0.9783243246394048,0,True,1,neptune
6837,9999,0,0,0.6998860062453691,0,True,1,neptune
27598,9999,0,0,1.1158418569225534,0,True,1,neptune
45741,9999,0,0,1.6911750080110823,0,True,1,neptune
22528,9999,0,0,3.057427726388546,0,False,0,normal
39964,9999,1024,0,3.8904933726088227,0,True,1,smurf
29286,9999,0,0,2.463044776877058,0,False,0,normal
22799,9999,0,0,1.6044181841836878,0,True,1,neptune
17475,9999,145,0,3.9281530309597565,0,False,0,normal
17844,9999,8,0,3.9066518576634826,0,False,1,nmap
17519,9999,353,0,2.830531409675584,1024,False,0,normal
47391,9999,221,0,3.9363916995649384,756,True,0,normal
22785,9999,0,0,0.7994475113171682,0,True,1,neptune
48849,9999,45,0,3.0869977948134855,136,True,0,normal
21090,9999,338,0,4.4948057151055805,256,False,0,normal
22132,9999,146,5000,3.7323787903865306,105,False,0,normal
60647,9999,0,0,1.94778443885499,0,True,1,neptune
57550,9999,8,0,4.70722076984453,0,False,1,ipsweep
26873,9999,0,0,0.6400481946247816,0,True,1,neptune
18366,9999,238,0,4.68465682613547,1024,True,0,normal
47189,9999,0,0,1.8052710972396175,0,True,1,neptune
5531,9999,0,0,0.720482222239055,0,True,1,neptune
30470,9999,45,0,3.4836699452746136,150,True,0,normal
39722,9999,0,0,0.0,0,True,1,neptune
44619,9999,311,0,4.190220799544866,1024,False,0,normal
7931,9999,0,0,0.5133370637533643,0,True,1,neptune
1217,9999,0,0,1.2052464637615627,0,True,1,neptune
18871,9999,0,0,0.7160745076707907,0,True,1,neptune
8716,9999,0,0,0.610134204472355,0,True,1,neptune
33743,9999,0,0,2.7192543811506553,0,True,1,neptune
60342,9999,0,0,2.350091540265886,0,True,1,neptune
19497,9999,38,0,3.719023359811203,54,False,0,normal
30293,9999,390,5000,2.1316936655479335,1024,False,0,normal
14893,9999,45,0,3.992922180822596,126,True,0,normal
3860,9999,0,0,3.05212904309267,0,False,1,portsweep
46387,9999,43,0,3.46441245613056,125,True,0,normal
17564,9999,8,0,4.550402595304972,0,False,1,ipsweep
36311,9999,0,0,2.920215683104219,0,True,1,neptune
45090,9999,8,0,4.751219674978667,0,False,1,ipsweep
55197,9999,0,0,1.120541150493037,0,True,1,neptune
12995,9999,0,0,3.0445520194269307,0,True,1,neptune
38520,9999,321,0,3.7545109497368316,867,True,0,normal
59778,9999,8,0,4.307419696035459,0,False,1,ipsweep
32211,9999,0,0,1.016783375580841,0,True,1,neptune
3643,9999,221,0,4.4292328545614925,1024,False,0,normal
17877,9999,0,0,3.8223311987792306,0,True,1,satan
52293,9999,0,0,0.6365735659099315,0,True,1,neptune
52120,9999,0,0,3.3067317891689605,0,True,1,neptune
21312,9999,0,0,1.292558088207722,0,True,1,neptune
13724,9999,1024,5000,4.2290559541294215,1024,False,0,normal
19846,9999,298,0,3.78340041015275,1024,False,0,normal
16650,9999,306,0,3.793516802292364,259,False,0,normal
48824,9999,0,0,0.7080589148504948,0,True,1,neptune
55315,9999,0,0,0.6981414694904668,0,True,1,neptune
4030,9999,12,0,3.5799377670237718,0,False,0,normal
48839,9999,244,0,3.947751357124218,994,False,0,normal
49565,9999,0,0,0.6210908230110479,0,True,1,neptune
40561,9999,45,0,4.217821846923023,109,True,0,normal
57232,9999,965,0,4.028477044746772,0,True,0,normal
3534,9999,1024,2000,4.084561288943644,0,False,0,normal
46165,9999,295,0,3.8632554381287108,1024,False,0,normal
9233,9999,222,0,4.034449146816869,267,True,0,normal
58890,9999,147,5000,3.8763387608995714,105,False,0,normal
33276,9999,45,0,4.389771539883983,45,True,0,normal
6885,9999,162,0,3.778805360358954,1024,False,0,normal
49171,9999,211,0,4.187762234368024,1024,True,0,normal
49356,9999,1024,1000,3.3468145281250976,366,False,0,normal
30963,9999,18,0,4.3560374159692605,0,False,1,ipsweep
21049,9999,1024,5000,3.720369554999863,328,False,0,normal
2139,9999,0,0,0.543864301095508,0,True,1,neptune
59597,9999,0,0,0.4306001832221473,0,True,1,neptune
12911,9999,0,0,0.3910392767018571,0,True,1,neptune
55386,9999,0,0,0.7592643339374063,0,True,1,neptune
39005,9999,0,0,3.7493138473700536,0,True,1,neptune
45227,9999,0,0,0.6783385715770678,0,True,1,neptune
45808,9999,46,0,2.895414408799324,46,False,0,normal
56380,9999,0,0,3.1827331432776744,0,False,0,normal
3180,9999,1,5000,2.4428717287186834,0,False,1,portsweep
64966,9999,0,0,1.4074037894488314,0,True,1,neptune
3819,9999,298,0,3.7894616205864673,1024,True,0,normal
65474,9999,206,0,3.8629959912030247,337,True,0,normal
17881,9999,0,0,1.5986554269276296,0,True,1,neptune
55590,9999,284,0,4.308864755384196,681,False,0,normal
6410,9999,0,0,0.37681147483017263,0,True,1,neptune
30758,9999,0,0,0.4503707057719505,0,True,1,neptune
35985,9999,204,0,3.10823502986718,297,True,0,normal
62588,9999,292,0,5.301610481260695,1024,False,0,normal
9004,9999,30,0,3.568646357447875,0,False,0,normal
3377,9999,0,0,3.5849064923636407,0,True,1,neptune
42841,9999,292,0,3.733862717183097,1024,True,0,normal
4200,9999,250,0,3.460072226379103,1024,True,0,normal
51163,9999,1024,0,3.4107803880383307,0,False,0,normal
3496,9999,0,0,0.8366679056782824,0,True,1,neptune
63633,9999,28,0,4.400937341381833,0,True,1,teardrop
35389,9999,324,0,4.407191957290625,1024,False,0,normal
62206,9999,0,0,0.7049294905328609,0,True,1,neptune
9194,9999,243,0,3.280022791164016,910,False,0,normal
18659,9999,1024,5000,3.4014179749242777,1024,False,0,normal
30368,9999,0,0,0.0,0,True,1,neptune
2921,9999,0,0,2.8627701792064926,0,True,1,neptune
7663,9999,0,0,0.9940998257546497,0,True,1,neptune
22274,9999,303,0,3.428586040827943,1024,True,0,normal
48571,9999,44,0,3.3681744461757503,73,True,0,normal
46728,9999,0,0,2.9919580608022174,0,False,0,normal
6624,9999,45,0,3.6840226757368044,45,True,0,normal
4881,9999,0,0,2.8935355223426393,0,False,0,normal
43345,9999,0,0,0.816387575510428,0,True,1,neptune
24229,9999,1,0,4.124365120358177,0,False,1,satan
52124,9999,740,0,3.717360491384655,0,False,0,normal
20250,9999,0,0,0.7556278985170427,0,True,1,neptune
24430,9999,338,5000,3.0591006080861853,238,False,0,normal
15174,9999,1024,0,3.9748337179702946,401,False,0,normal
18216,9999,1024,0,4.044345911198817,0,True,1,smurf
46577,9999,1024,0,3.911150275211238,377,False,0,normal
31423,9999,78,0,4.955917020254255,0,True,0,normal
43543,9999,46,0,4.081389351179202,139,True,0,normal
6098,9999,64,0,3.921761449371507,0,False,0,normal
35569,9999,8,0,4.249572484429952,0,False,1,ipsweep
30611,9999,740,0,5.056431768833864,0,False,0,normal
59778,9999,1,0,4.126361521971288,0,True,1,satan
28343,9999,10,0,2.8882583246220115,147,False,0,normal
7677,9999,226,0,4.216029275987267,1024,True,0,normal
45999,9999,204,0,3.560382286810035,1024,False,0,normal
10680,9999,45,0,3.038762407096424,74,True,0,normal
59669,9999,0,0,1.8487806235402444,0,True,1,neptune
25760,9999,1024,1000,4.740723250164193,328,False,0,normal
51635,9999,1,5000,2.5474112395449393,0,False,1,portsweep
43335,9999,0,0,0.5506844405504466,0,True,1,neptune
31013,9999,0,0,1.080083605956541,0,True,1,neptune
38703,9999,0,0,2.5574105791034207,0,True,1,neptune
12811,9999,1024,0,3.9324631781721533,0,False,0,normal
5800,9999,309,0,3.6434089886829817,1024,False,0,normal
50458,9999,46,0,3.799798842943695,112,False,0,normal
62852,9999,0,0,0.29782240232687274,0,True,1,neptune
56627,9999,0,0,1.4134491637271753,0,True,1,neptune
20704,9999,0,0,3.601894519799912,0,True,1,neptune
24120,9999,259,0,3.94989800541328,0,False,0,normal
24181,9999,495,0,3.98187874806296,0,False,0,normal
46346,9999,0,0,1.314578509317367,0,True,1,neptune
41254,9999,46,0,4.000950572419453,138,True,0,normal
52405,9999,299,0,4.864781924416703,392,True,0,normal
61997,9999,306,0,3.3418185718114364,1024,True,0,normal
26336,9999,0,0,1.4304709798409205,0,True,1,neptune
43774,9999,280,0,3.9428988174490716,290,True,0,normal
33306,9999,1024,2000,3.4393937531611614,0,False,0,normal
62617,9999,1024,0,5.123544371439531,0,False,0,normal
23861,9999,0,0,2.1926001862578994,0,True,1,neptune
13125,9999,105,0,3.896065031286102,146,False,0,normal
25463,9999,0,0,1.222362674021128,0,True,1,neptune
40944,9999,0,0,0.7644068687465286,0,True,1,neptune
62526,9999,0,0,0.8448525787177592,0,True,1,neptune
54495,9999,44,0,3.433750406774239,132,True,0,normal
2208,9999,0,0,2.359868904476776,0,True,1,neptune
33861,9999,611,0,4.9220749859613795,331,False,0,normal
11289,9999,1024,1000,3.9806160580818593,328,False,0,normal
24388,9999,1024,0,4.025292463445712,0,False,0,normal
61918,9999,0,0,0.5947408903221565,0,True,1,neptune
64551,9999,0,0,1.0949851011365286,0,True,1,neptune
10937,9999,0,0,0.24810291407543206,0,True,1,neptune
10119,9999,44,0,3.6131307187609774,127,True,0,normal
45943,9999,0,0,0.4001126440080617,0,True,1,neptune
27533,9999,151,0,4.646442059361261,1024,False,0,normal
28946,9999,228,0,3.174050818136002,1024,True,0,normal
57366,9999,1024,0,3.4103922513894136,329,False,0,normal
60412,9999,1024,0,2.976205364258848,333,False,0,normal
59114,9999,1024,0,3.554993834001059,1024,False,1,back
51534,9999,105,0,3.7702395095434147,146,False,0,normal
64269,9999,1024,5000,4.488890188529554,1024,False,0,normal
47462,9999,154,0,3.8890010802651225,1024,False,0,normal
58106,9999,0,0,0.7947065455840184,0,True,1,neptune
35884,9999,0,0,1.1499540618224904,0,True,1,neptune
4311,9999,223,0,3.758548438559792,1024,True,0,normal
53694,9999,0,0,4.204953931345442,0,True,1,neptune
61004,9999,8,0,3.7044982883690154,0,False,1,nmap
21171,9999,1024,5000,4.206855891284891,1024,False,0,normal
28645,9999,0,0,1.413227891677823,0,True,1,neptune
37931,9999,0,0,2.69014299787793,0,False,1,ipsweep
43060,9999,217,0,4.082686166320677,931,True,0,normal
44552,9999,0,0,2.5495772741188225,0,True,1,satan
26459,9999,1024,0,4.137010403973345,0,True,1,smurf
56143,9999,0,0,1.0504620955276938,0,True,1,neptune
53514,9999,221,0,3.929858504820594,337,False,0,normal
61810,9999,306,0,3.422218221765308,1024,True,0,normal
38177,9999,1024,0,4.931847398603431,0,True,1,smurf
6020,9999,954,5000,4.293199619087882,328,False,0,normal
55570,9999,0,0,0.20568132372932912,0,True,1,neptune
6152,9999,0,0,2.7898152049978058,0,True,1,neptune
13524,9999,0,0,0.2153019854467788,0,True,1,neptune
19420,9999,328,0,4.381040683022465,788,False,0,normal
12957,9999,0,0,0.9891086487629087,0,True,1,neptune
47713,9999,0,0,1.0020388875813566,0,True,1,neptune
29433,9999,0,0,0.5788163869524281,0,True,1,neptune
15173,9999,291,0,3.842218006868073,1024,True,0,normal
1330,9999,110,0,4.393592050306475,44,False,0,normal
14983,9999,332,0,4.527916075923888,1024,True,0,normal
45720,9999,0,0,3.4232105599723845,0,True,1,neptune
52264,9999,89,0,3.2239165677419503,0,False,0,normal
20122,9999,0,0,2.9069419867276562,0,True,1,neptune
5749,9999,0,0,3.1266567286390474,0,False,0,normal
36975,9999,1024,0,3.632612205324369,327,False,0,normal
51529,9999,0,0,0.1704921365453289,0,True,1,neptune
5539,9999,239,0,3.356684726873956,501,False,0,normal
52345,9999,301,0,4.749887384351218,310,True,0,normal
12032,9999,8,0,3.4042693093303282,0,False,1,nmap
17661,9999,236,0,4.0237803491988,667,False,0,normal
41205,9999,18,0,3.9218325024947003,0,False,1,ipsweep
4338,9999,0,0,0.9231091611343287,0,True,1,neptune
20742,9999,46,0,3.8400692665911813,127,True,0,normal
9983,9999,1024,0,4.3945685067255145,332,False,0,normal
14875,9999,0,0,1.0178064595259937,0,True,1,neptune
50916,9999,0,0,0.687172670022021,0,True,1,neptune
15787,9999,213,0,4.025671912117598,1024,True,0,normal
3830,9999,212,0,3.361227918094852,1024,True,0,normal
14882,9999,201,0,4.2379722986269455,468,False,0,normal
6620,9999,0,0,0.6595165748319087,0,True,1,neptune
41204,9999,35,0,3.688314423615154,130,False,0,normal
63782,9999,1,5000,3.256523768540484,0,False,1,portsweep
11841,9999,317,0,3.7963420426966215,1024,True,0,normal
48043,9999,8,0,3.8244919227190652,0,False,1,ipsweep
24422,9999,0,0,2.723815117657341,0,True,1,neptune
5657,9999,0,0,0.5134061332138837,0,True,1,neptune
45400,9999,307,0,4.249192500856374,1024,False,0,normal
14564,9999,0,0,1.4747620136604895,0,True,1,neptune
34161,9999,59,0,4.5834485994858225,0,True,0,normal
33737,9999,294,0,5.0882600094211305,220,True,0,normal
39555,9999,344,0,3.678929880760919,1024,True,0,normal
9729,9999,0,0,0.5660320833524342,0,True,1,neptune
17210,9999,0,0,1.4086077257045875,0,True,1,neptune
48590,9999,309,0,4.470120556933679,1024,False,0,normal
61194,9999,0,0,0.6046326761212835,0,True,1,neptune
1780,9999,0,0,3.242402245614808,0,True,1,neptune
27723,9999,0,0,2.362103430349559,0,True,1,neptune
57883,9999,190,0,4.052332203153233,1024,True,0,normal
19536,9999,1024,0,4.4617494024574365,387,False,0,normal
29900,9999,200,0,4.788368692799964,1024,False,0,normal
59362,9999,0,0,4.251873074801927,0,True,1,neptune
63532,9999,0,0,1.1228498156478381,0,True,1,neptune
43297,9999,848,0,4.626516772925276,332,False,0,normal
45803,9999,8,0,3.6057529418695453,0,False,1,ipsweep
40630,9999,0,0,3.0124404722368467,0,True,1,neptune
19321,9999,8,0,3.776773762550109,147,False,0,normal
58228,9999,282,0,3.0573296664253125,334,True,0,normal
3222,9999,0,0,2.1984831135888596,0,False,1,ipsweep
4800,9999,8,0,4.215016286414642,0,False,1,nmap
39846,9999,1024,4000,4.224844462991459,1024,False,1,warezclient
55063,9999,240,0,3.4791857099701446,484,True,0,normal
53551,9999,214,0,4.778692681065945,788,True,0,normal
44753,9999,0,0,0.4450092014439836,0,True,1,neptune
25299,9999,0,0,1.1286344797542354,0,True,1,neptune
24247,9999,0,0,0.7923802713273477,0,True,1,neptune
28483,9999,0,0,1.0534740121088104,0,True,1,neptune
17561,9999,247,0,4.4492666333064275,1024,False,0,normal
28063,9999,46,0,4.378671008155327,133,True,0,normal
7785,9999,226,0,4.353921131885727,1024,True,0,normal
21659,9999,0,0,1.2900778137083577,0,True,1,neptune
61733,9999,0,0,0.36362777912861444,0,True,1,neptune
46628,9999,0,0,1.5672648156248365,0,True,1,neptune
10178,9999,0,0,2.469855753118387,0,True,1,neptune
19491,9999,0,0,2.6669829540750083,0,True,1,satan
17760,9999,8,0,3.8243365393322706,0,False,1,ipsweep
19194,9999,0,0,1.1750616463113681,0,True,1,neptune
45608,9999,218,0,3.7576423768122305,683,True,0,normal
58761,9999,295,0,3.920744693592418,1024,True,0,normal
46836,9999,240,0,4.809434019154685,564,True,0,normal
32532,9999,213,0,3.352373313408066,1024,False,0,normal
11395,9999,9,0,3.9987667841492605,0,False,0,normal
10241,9999,1024,0,3.442936417866206,276,False,0,normal
53544,9999,1024,5000,4.337174819783296,1024,False,1,buffer_overflow
44738,9999,0,0,0.6366355937615331,0,True,1,neptune
33943,9999,220,5000,4.019268220125884,767,False,0,normal
38259,9999,0,0,0.3376675330319209,0,True,1,neptune
55758,9999,194,0,4.64576991559742,679,True,0,normal
53523,9999,0,0,1.0363949584611651,0,True,1,neptune
6654,9999,8,0,4.068882757198921,0,False,1,ipsweep
26512,9999,0,0,1.4145308105066878,0,False,1,nmap
3787,9999,214,0,3.3742957368682145,1024,True,0,normal
25847,9999,0,0,0.6924888456267315,0,True,1,neptune
42116,9999,0,0,1.0850270807899072,0,True,1,neptune
14468,9999,0,0,0.11900582839589102,0,True,1,neptune
10702,9999,1024,5000,3.172686657403695,332,False,0,normal
32694,9999,0,0,0.5893688372720813,0,True,1,neptune
34888,9999,372,0,2.919501178492358,1024,True,0,normal
47091,9999,0,0,0.8280683265397487,0,True,1,neptune
1934,9999,63,0,4.261216070802772,0,False,0,normal
17021,9999,0,0,1.3749401635431153,0,True,1,neptune
51338,9999,234,0,4.904705324217665,1024,False,0,normal
45019,9999,0,0,0.9886877780218091,0,True,1,neptune
59053,9999,337,0,4.077179399184207,474,False,0,normal
53585,9999,1024,0,3.987559718932034,0,True,0,normal
55141,9999,1024,2000,4.16013413233658,1024,False,1,warezclient
33966,9999,260,0,4.199183704162404,391,True,0,normal
62848,9999,0,0,1.4610588797405273,0,True,1,neptune
27856,9999,0,0,4.249104125802182,0,True,0,normal
59283,9999,312,0,4.2596816364229735,839,False,0,normal
26302,9999,46,0,4.755086410826905,75,True,0,normal
29668,9999,224,0,4.013378529819428,574,True,0,normal
45256,9999,0,0,0.6942161503512103,0,True,1,neptune
26721,9999,308,0,3.775977473956087,1024,False,0,normal
10513,9999,46,0,3.9470825765288797,86,True,0,normal
58837,9999,0,0,0.45818245948354397,0,True,1,neptune
30242,9999,0,0,0.6933162194234381,0,True,1,neptune
60821,9999,252,0,3.430081185799087,1024,False,0,normal
26771,9999,159,0,4.1719801308174835,1024,False,0,normal
63782,9999,0,0,3.176910549564074,0,True,1,neptune
39917,9999,0,0,0.11554248660381794,0,True,1,neptune
50588,9999,221,0,3.672958928378855,269,True,0,normal
49764,9999,296,0,4.91259442296013,1024,True,0,normal
14054,9999,0,0,1.3148900039047522,0,True,1,neptune
53631,9999,211,0,4.227168251522597,1024,True,0,normal
61983,9999,248,0,3.667873371383495,1024,False,0,normal
43674,9999,43,0,4.143641277019617,43,True,0,normal
62125,9999,184,0,0.9927450408059714,1024,False,0,normal
55605,9999,1024,0,3.601626821017754,0,True,1,smurf
43996,9999,219,0,3.7531052574633037,1024,True,0,normal
31809,9999,1024,0,3.7643732906307257,0,True,1,smurf
56328,9999,0,0,0.2556633694969703,0,True,1,neptune
12990,9999,0,0,2.3382163671015754,0,True,1,neptune
37226,9999,0,0,2.7102656084631724,0,True,1,satan
53647,9999,0,0,2.576000954308458,0,True,1,neptune
61930,9999,28,0,3.8495409317686375,0,False,1,teardrop
18256,9999,0,0,0.19717357918840528,0,True,1,neptune
7083,9999,7,0,4.400663003538782,225,False,0,normal
22529,9999,224,0,5.040239720760182,1024,True,0,normal
56759,9999,324,0,4.513697799750526,258,True,0,normal
34816,9999,328,0,4.565267347580165,418,True,0,normal
4604,9999,234,0,4.313061249000338,1024,True,0,normal
8724,9999,296,0,4.1327929205730545,715,True,0,normal
22900,9999,146,5000,4.043261450330152,105,False,0,normal
23134,9999,8,0,3.5427366935255638,0,False,1,ipsweep
9753,9999,1,5000,3.345027880513783,0,False,1,portsweep
32901,9999,0,0,1.3153542245734737,0,True,1,neptune
31933,9999,334,0,3.7684952068591206,1024,True,0,normal
13881,9999,35,2000,4.263002041455482,130,False,0,normal
16006,9999,0,0,2.6530273498581916,0,True,1,neptune
43886,9999,0,0,2.684872315685772,0,False,1,portsweep
62443,9999,0,0,3.3875526745424986,0,False,1,portsweep
65309,9999,0,0,3.215263716775943,0,False,0,normal
37106,9999,46,0,3.8840278316316805,46,True,0,normal
3507,9999,291,0,3.826166922602052,321,True,0,normal
58937,9999,331,5000,4.087386374653064,278,False,0,normal
62343,9999,0,0,0.08229972563422705,0,True,1,neptune
18961,9999,0,0,0.6211152910762177,0,True,1,neptune
26851,9999,0,0,0.36744544349208574,0,True,1,neptune
2699,9999,985,1000,4.005926533830092,334,False,0,normal
52710,9999,1024,0,4.294309230331113,1024,False,1,back
51062,9999,323,0,4.238579359738982,1024,False,0,normal
2354,9999,0,0,0.744251015946674,0,True,1,neptune
46335,9999,1024,1000,3.6467015781091763,337,False,0,normal
27594,9999,520,0,3.623066800910796,0,True,1,smurf
36214,9999,1024,0,4.999808561777433,1024,False,1,back
15109,9999,1,0,4.034031148254665,0,True,1,satan
53622,9999,0,0,1.0998754701444244,0,False,1,land
27112,9999,0,0,1.444435187045975,0,False,0,normal
55218,9999,0,0,2.4095307078031563,0,True,1,neptune
10589,9999,45,0,3.97791155906494,111,True,0,normal
38950,9999,567,0,3.7509189652160657,0,False,0,normal
21032,9999,350,0,4.066529040109831,1024,True,0,normal
63336,9999,0,0,1.0599394355076084,0,True,1,neptune
36949,9999,304,0,4.300226123510184,1024,False,0,normal
47453,9999,240,0,3.065419179263587,1024,False,0,normal
6584,9999,0,0,0.4473857083823215,0,True,1,neptune
44689,9999,1024,0,3.9501938360276863,0,True,1,smurf
7544,9999,1,0,3.676298395841657,0,True,1,satan
24339,9999,0,0,0.8448612070947066,0,True,1,neptune
15376,9999,0,0,1.0545137106716806,0,True,1,neptune
1169,9999,8,0,3.6275334814242592,0,False,1,ipsweep
38846,9999,105,0,4.096135061296663,0,False,0,normal
16567,9999,205,5000,4.271992265672385,1024,False,0,normal
34091,9999,194,0,4.03253953404899,0,False,0,normal
50305,9999,0,0,1.3603638896580905,0,True,1,neptune
12517,9999,0,0,1.7835293081604418,0,True,1,satan
46818,9999,0,0,0.7069825236449433,0,True,1,neptune
20185,9999,0,0,1.446165454451803,0,True,1,neptune
22378,9999,0,0,0.5678234635147394,0,True,1,neptune
38246,9999,48,0,3.4999704701775665,48,False,0,normal
41380,9999,1024,0,3.936865905047336,0,True,1,smurf
43304,9999,0,0,0.9913404846117073,0,True,1,neptune
13622,9999,0,0,0.732651535213789,0,True,1,neptune
38415,9999,169,0,4.9217869172443285,1024,False,0,normal
18030,9999,0,0,3.143245376901446,0,True,1,neptune
18888,9999,192,0,3.5485585594424744,0,False,0,normal
62142,9999,0,0,2.2802462810336124,0,True,1,neptune
7534,9999,197,0,4.202788271001234,1024,True,0,normal
27678,9999,852,0,3.5367106287622176,0,False,0,normal
29363,9999,0,0,4.076309651206305,0,True,1,neptune
16828,9999,209,0,4.213971402119197,809,True,0,normal
51688,9999,602,0,4.279985985686245,285,False,0,normal
32447,9999,0,0,2.944343584269406,0,True,1,satan
47433,9999,867,0,4.560784717953399,387,False,0,normal
25990,9999,832,2000,2.8023256527800022,338,False,0,normal
58875,9999,0,0,2.398364983009085,0,True,1,neptune
48086,9999,0,0,1.5170690035077334,0,True,1,neptune
22518,9999,466,0,4.750289955918999,1024,False,0,normal
63091,9999,30,0,3.38235898691094,0,False,0,normal
56829,9999,225,0,3.090684416978892,1024,False,0,normal
39197,9999,8,0,4.083760893508488,0,False,1,ipsweep
2085,9999,28,0,2.6827062093763216,0,True,1,teardrop
39159,9999,0,0,2.773691188589044,0,True,1,satan
45591,9999,884,0,3.9701854620277497,0,False,0,normal
24559,9999,234,0,3.0740724756963465,301,False,0,normal
10306,9999,246,0,3.8124949304579374,0,False,1,warezclient
37448,9999,0,0,0.8870494845054188,0,True,1,neptune
52730,9999,8,0,3.7258798992434015,0,False,1,ipsweep
21624,9999,0,0,0.04063078655315677,0,True,1,neptune
30461,9999,0,0,1.2923682666623932,0,True,1,neptune
1094,9999,0,0,1.4328812407940057,0,True,1,neptune
46430,9999,303,0,3.60267771965276,1024,False,0,normal
56896,9999,0,0,0.9070141959348528,0,True,1,neptune
51107,9999,355,0,3.7515442292469956,1024,False,0,normal
28727,9999,0,0,0.7564038667798669,0,True,1,neptune
3933,9999,1,0,4.246582942803386,0,True,1,satan
32769,9999,17,0,4.2586594759785665,17,False,0,normal
61691,9999,1024,0,4.297385618968772,0,True,0,normal
6410,9999,0,0,1.526964510011382,0,True,1,neptune
14824,9999,43,0,3.914096953389247,125,True,0,normal
55026,9999,0,0,2.4210522180563965,0,True,1,neptune
37679,9999,0,0,3.274975978914384,0,False,0,normal
12012,9999,0,0,0.670930031745631,0,False,1,nmap
2589,9999,368,0,4.063299393296105,771,True,0,normal
27513,9999,171,0,3.007093335376478,409,False,0,normal
39402,9999,1024,0,4.013628816413469,0,True,1,smurf
55230,9999,18,0,4.836847381282931,0,False,1,ipsweep
58038,9999,0,0,4.390652235184129,0,False,0,normal
30556,9999,233,0,3.9393607338177006,1024,True,0,normal
28278,9999,215,0,4.167441192516503,1024,True,0,normal
61093,9999,44,0,4.302656014449689,133,True,0,normal
51141,9999,43,0,4.989851785761703,81,False,0,normal
14527,9999,0,0,2.5085128310012275,0,False,0,normal
44973,9999,0,0,2.327756524359679,0,True,1,neptune
47164,9999,0,0,0.8414640566161238,0,True,1,neptune
16113,9999,105,5000,3.4149230305397325,146,False,0,normal
64115,9999,0,0,0.8423693980387595,0,False,1,neptune
20173,9999,44,0,3.5951974971518132,129,True,0,normal
36480,9999,8,0,4.209627845812564,0,False,1,nmap
32874,9999,0,0,0.17380293118303503,0,True,1,neptune
45677,9999,228,0,4.070820019030454,1024,False,0,normal
59190,9999,0,0,1.3319844696765548,0,True,1,neptune
26391,9999,238,0,4.741416996254781,1024,False,0,normal
25830,9999,0,0,1.340303043809812,0,True,1,neptune
49493,9999,218,0,4.710637239499171,483,False,0,normal
62456,9999,1024,0,3.697166163645886,0,True,1,smurf
59656,9999,219,0,4.197095128122072,788,True,0,normal
49585,9999,0,0,0.0,0,True,1,neptune
46378,9999,261,0,3.943006020573715,585,False,0,normal
50615,9999,0,0,3.193375641204797,0,True,1,neptune
61401,9999,1024,0,4.238616271300549,1024,True,0,normal
1710,9999,244,0,3.2129614142838383,1024,True,0,normal
38998,9999,45,0,3.804917044549665,75,True,0,normal
3219,9999,1024,0,3.874619749571258,0,True,1,smurf
38255,9999,201,0,3.7854624518378266,458,True,0,normal
26487,9999,235,0,4.362502923319775,1024,False,0,normal
20675,9999,256,0,3.8915862827008194,1024,False,0,normal
58502,9999,42,0,4.049663480299287,78,True,0,normal
46802,9999,1024,0,3.7551902003655884,0,True,1,smurf
37628,9999,0,0,1.5324122209200424,0,True,1,neptune
57919,9999,309,0,4.569617093157401,757,False,0,normal
7339,9999,0,0,0.8458291277805243,0,True,1,neptune
42718,9999,253,0,5.425294616601123,1024,False,0,normal
11103,9999,46,0,3.61676110113348,46,True,0,normal
16057,9999,1,5000,3.503598456940129,0,False,1,portsweep
12968,9999,171,0,3.524499662706315,831,False,0,normal
36125,9999,0,0,1.3865121241314458,0,True,1,neptune
41604,9999,0,0,3.3475019967332145,0,True,1,neptune
