src_ip,src_port,dst_port,service_type,timestamp,unix_timestamp,bytes_received,connection_duration_ms,payload_entropy,packet_size,is_repeated_src,src_ip_frequency,payload_printable_ratio,payload_hex_preview,tcp_flags_estimated,label
47.251.91.12,38446,5432,postgres,2026-06-27T21:22:44.338966+00:00,1782595364.338966,8,250.197,2.4056,8,False,1,0.125,0000000804d2162f,DATA,1
47.251.91.12,52456,5432,postgres,2026-06-27T21:22:54.707593+00:00,1782595374.707593,243,0.062,5.918,243,True,2,0.2263,16030100ee010000ea03034906b2f9bc9969c059fbf8ba652d8355645d0e8db7,DATA,1
47.251.91.12,33666,5432,postgres,2026-06-27T21:23:05.076757+00:00,1782595385.076757,83,0.059,4.786,83,True,3,0.8795,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
47.251.91.12,51368,5432,postgres,2026-06-27T21:23:15.444220+00:00,1782595395.44422,19,0.152,1.8785,19,True,4,0.0,030000130ee000000000000100080003000000,DATA,1
45.91.64.6,60023,27017,mongodb,2026-06-27T21:25:08.162133+00:00,1782595508.162133,167,1993.326,5.4256,167,False,2,0.9521,474554202f20485454502f312e300d0a557365722d4167656e743a204d6f7a69,DATA,1
195.96.139.188,53485,6379,redis,2026-06-27T21:31:38.230795+00:00,1782595898.230795,14,2999.814,3.1281,14,False,1,0.5714,2a310d0a24340d0a696e666f0d0a,DATA,1
185.247.137.199,37795,6379,redis,2026-06-27T21:31:53.316283+00:00,1782595913.316283,199,2999.818,5.066,199,False,1,0.9296,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
195.96.139.205,49161,6379,redis,2026-06-27T21:32:08.398648+00:00,1782595928.398648,72,2999.428,3.8628,72,False,1,0.0972,05000b03100000004800000001000000b810b810000000000100000000000100,DATA,1
195.96.139.190,32923,6379,redis,2026-06-27T21:32:23.481775+00:00,1782595943.481775,3,3000.273,1.585,3,False,1,0.0,050100,DATA,1
195.96.139.190,42027,6379,redis,2026-06-27T21:32:23.565924+00:00,1782595943.565924,9,0.059,3.1699,9,True,2,0.3333,04017968c3608bbe00,DATA,1
185.247.137.204,57861,6379,redis,2026-06-27T21:32:38.651369+00:00,1782595958.651369,44,2999.409,1.6761,44,False,1,0.0455,80000028bac243f70000000000000002000186a0000000040000000000000000,DATA,1
195.96.139.188,38455,6379,redis,2026-06-27T21:32:53.735983+00:00,1782595973.735983,44,3000.176,4.01,44,True,2,0.5682,0300002c27e00000000000436f6f6b69653a206d737473686173683d656c746f,DATA,1
195.96.139.205,54201,6379,redis,2026-06-27T21:33:08.820348+00:00,1782595988.820348,31,2999.887,4.0826,31,True,2,0.8065,4f5054494f4e53202a20525453502f312e300d0a435365713a20310d0a0d0a,DATA,1
87.236.176.199,54895,6379,redis,2026-06-27T21:33:23.903735+00:00,1782596003.903735,265,3000.68,5.4249,265,False,1,0.9245,4f5054494f4e53207369703a31362e3137312e3139312e313030205349502f32,DATA,1
87.236.176.193,43425,6379,redis,2026-06-27T21:33:44.942435+00:00,1782596024.942435,16,2999.677,3.0306,16,False,1,0.3125,000e38f2e0a5524014273c0000000000,DATA,1
185.247.137.209,50065,6379,redis,2026-06-27T21:34:00.028892+00:00,1782596040.028892,156,3000.51,0.5477,156,False,1,0.0192,009c00011a2b3c4d000100000100000000000003000000030000000100000000,DATA,1
87.236.176.185,59277,6379,redis,2026-06-27T21:34:15.114853+00:00,1782596055.114853,9,3000.186,0.9864,9,False,1,0.0,000000090003000000,DATA,1
87.236.176.211,46923,6379,redis,2026-06-27T21:34:30.199118+00:00,1782596070.199118,53,2999.537,2.4361,53,False,1,0.283,00000031ff534d42720000000000000000000000000000000000000000000000,DATA,1
87.236.176.211,45683,6379,redis,2026-06-27T21:34:30.283145+00:00,1782596070.283145,114,0.057,1.1758,114,True,2,0.0526,0000006efe534d42400000000000000000000000000000000000000000000000,DATA,1
185.247.137.207,38621,6379,redis,2026-06-27T21:34:45.381826+00:00,1782596085.381826,20,3005.135,2.9219,20,False,1,0.25,101200044d5154540502003c0511000000000000,DATA,1
185.247.137.207,50717,6379,redis,2026-06-27T21:34:45.464718+00:00,1782596085.464718,14,0.154,2.9502,14,True,2,0.3571,100c00044d5154540402003c0000,DATA,1
185.247.137.207,43075,6379,redis,2026-06-27T21:34:45.547659+00:00,1782596085.547659,52,0.076,4.5105,52,True,3,0.8654,103200064d51497364700302003c002438386631353030302d306464362d3438,DATA,1
195.96.139.198,43451,6379,redis,2026-06-27T21:35:00.633872+00:00,1782596100.633872,32,3002.182,0.3998,32,False,1,0.0,a400000000000000080000000000000000000000000000000000000000000000,DATA,1
195.96.139.194,54381,6379,redis,2026-06-27T21:35:15.720687+00:00,1782596115.720687,26,3000.965,2.4037,26,False,1,0.0385,1201001a0000000000000b00060100110001ff08000155000001,DATA,1
185.247.137.213,53731,6379,redis,2026-06-27T21:35:30.805786+00:00,1782596130.805786,55,3000.037,3.0381,55,False,1,0.3091,37000000bf6a940c00000000d40700000000000061646d696e2e24636d640000,DATA,1
185.247.137.214,38021,6379,redis,2026-06-27T21:35:45.891294+00:00,1782596145.891294,5,2999.958,0.971,5,False,1,0.0,0100000001,DATA,1
87.236.176.200,38967,6379,redis,2026-06-27T21:36:00.981085+00:00,1782596160.981085,14,3000.839,3.182,14,False,1,0.1429,300c020101600702010304008000,DATA,1
87.236.176.200,43799,6379,redis,2026-06-27T21:36:01.064526+00:00,1782596161.064526,31,0.057,3.5619,31,True,2,0.7742,301d02010177188016312e332e362e312e342e312e313436362e3230303337,DATA,1
185.247.137.189,49223,6379,redis,2026-06-27T21:36:16.147166+00:00,1782596176.147166,149,3001.339,4.5657,149,False,1,1.0,3c3f786d6c2076657273696f6e3d27312e30273f3e3c73747265616d3a737472,DATA,1
87.236.176.196,48277,6379,redis,2026-06-27T21:36:31.231698+00:00,1782596191.231698,11,3000.742,2.5503,11,False,1,0.0909,b80f00000005012b0e0100,DATA,1
87.236.176.211,41695,6379,redis,2026-06-27T21:36:46.318293+00:00,1782596206.318293,120,3001.228,3.7767,120,True,3,0.45,00780000010000000140012c00812000ffff7f0800000100002e004a000007f8,DATA,1
195.96.139.207,60579,6379,redis,2026-06-27T21:37:01.405435+00:00,1782596221.405435,20,3001.382,3.8219,20,False,1,0.9,132f6d756c746973747265616d2f312e302e300a,DATA,1
87.236.176.214,55395,6379,redis,2026-06-27T21:37:16.490097+00:00,1782596236.490097,52,2999.26,4.3333,52,False,1,0.9038,666f7820612031202d3120666f782068656c6c6f0a7b0a666f782e7665727369,DATA,1
185.247.137.190,33377,6379,redis,2026-06-27T21:37:31.574739+00:00,1782596251.574739,43,3000.18,1.8001,43,False,1,0.0233,01210101010101010a0000000000000001eb0300000000000001000000010000,DATA,1
185.247.137.194,43565,6379,redis,2026-06-27T21:37:46.659464+00:00,1782596266.659464,188,3000.441,4.583,188,False,1,0.7287,438700000000008c00023d000000000000000000000000000000000100000000,DATA,1
185.247.137.209,56913,6379,redis,2026-06-27T21:38:01.744032+00:00,1782596281.744032,50,3000.435,3.8495,50,True,2,0.22,0032d0010001002c10410004115e0004116d0004115a00181404140300072407,DATA,1
185.247.137.215,37821,6379,redis,2026-06-27T21:38:16.830425+00:00,1782596296.830425,211,2999.705,3.9141,211,False,1,0.654,0100000000cd00010000414e592d5343502020202020202020204543484f5343,DATA,1
195.96.139.200,60285,6379,redis,2026-06-27T21:38:31.915811+00:00,1782596311.915811,37,2999.853,4.4996,37,False,1,0.8919,434f4e4e4543540a6163636570742d76657273696f6e3a312e302c312e312c32,DATA,1
185.247.137.208,47779,6379,redis,2026-06-27T21:38:47.001732+00:00,1782596327.001732,7,2999.823,2.2359,7,False,1,0.7143,73746174730d0a,DATA,1
185.247.137.203,33547,6379,redis,2026-06-27T21:39:21.332322+00:00,1782596361.332322,12,3000.314,0.8167,12,False,1,0.0833,6c000b000000000000000000,DATA,1
195.96.139.212,39131,6379,redis,2026-06-27T21:39:36.416801+00:00,1782596376.416801,320,2999.542,7.3262,320,False,1,0.375,cb207d89adbdf292bc99e07d7fb4cea28fe5e7402ec4bb46bc6fecb0f628827a,DATA,1
195.96.139.212,36247,6379,redis,2026-06-27T21:39:36.499862+00:00,1782596376.499862,110,0.065,2.3458,110,True,2,0.1364,f9beb4d976657273696f6e000000000056000000296ab0078011010000000000,DATA,1
87.236.176.204,57827,6379,redis,2026-06-27T21:39:51.585302+00:00,1782596391.585302,68,3000.89,4.2151,68,False,1,0.6176,48454c464400000000000000ffffff7fffffff7f000000000000000024000000,DATA,1
195.96.139.187,46005,6379,redis,2026-06-27T21:40:06.668570+00:00,1782596406.66857,64,3000.061,1.3371,64,False,1,0.0625,40000d00010000000000000000005104c0a83801000000000a0000003c000000,DATA,1
185.247.137.185,38551,6379,redis,2026-06-27T21:40:40.947886+00:00,1782596440.947886,2,2999.619,1.0,2,False,1,0.0,fb01,DATA,1
185.247.137.207,56095,6379,redis,2026-06-27T21:40:54.031370+00:00,1782596454.03137,271,1001.061,5.7117,271,False,4,0.1956,160301010a010001060303300b9de4361c08a2803f5e4c78838c9ef1c0a4abcb,DATA,1
205.210.31.58,52237,27017,mongodb,2026-06-27T22:00:55.201753+00:00,1782597655.201753,63,2042.624,3.3123,63,False,1,0.3651,3f0000003c300000ffffffffd40700000000000061646d696e2e24636d640000,DATA,1
49.88.156.34,56300,23,telnet,2026-06-27T22:10:34.286502+00:00,1782598234.286502,0,5005.154,0.0,0,False,17,0.0,,SYN_ONLY,1
49.88.156.34,56564,23,telnet,2026-06-27T22:10:37.355795+00:00,1782598237.355795,0,5005.15,0.0,0,True,18,0.0,,SYN_ONLY,1
49.88.156.34,57016,23,telnet,2026-06-27T22:10:43.461997+00:00,1782598243.461997,0,5005.15,0.0,0,True,19,0.0,,SYN_ONLY,1
135.237.126.225,43926,27017,mongodb,2026-06-27T22:21:11.321773+00:00,1782598871.321773,0,5005.108,0.0,0,False,1,0.0,,SYN_ONLY,1
135.237.126.225,43936,27017,mongodb,2026-06-27T22:21:11.527833+00:00,1782598871.527833,28,0.06,3.4532,28,True,2,0.9643,4d474c4e44445f31362e3137312e3139312e3130305f32373031370a,DATA,1
49.88.156.34,51495,23,telnet,2026-06-27T22:36:50.165743+00:00,1782599810.165743,0,5003.217,0.0,0,False,20,0.0,,SYN_ONLY,1
49.88.156.34,51789,23,telnet,2026-06-27T22:36:51.166836+00:00,1782599811.166836,0,5005.14,0.0,0,True,21,0.0,,SYN_ONLY,1
46.107.244.206,53627,23,telnet,2026-06-27T22:37:46.432899+00:00,1782599866.432899,3,1916.968,1.585,3,False,1,0.0,fffd01,DATA,1
49.88.156.34,55000,23,telnet,2026-06-27T22:38:43.865633+00:00,1782599923.865633,0,5005.154,0.0,0,True,22,0.0,,SYN_ONLY,1
66.132.172.215,6944,9999,custom,2026-06-27T22:43:32.883928+00:00,1782600212.883928,12,596.221,3.2516,12,False,1,0.8333,5353482d322e302d476f0d0a,DATA,1
46.105.132.57,39386,27017,mongodb,2026-06-27T22:57:31.745131+00:00,1782601051.745131,263,6.528,4.7047,263,False,1,0.5894,0701000046e1457500000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,40622,27017,mongodb,2026-06-27T22:57:32.317913+00:00,1782601052.317913,263,0.06,4.717,263,True,2,0.5817,070100008fd70b5800000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,41616,27017,mongodb,2026-06-27T22:57:32.898499+00:00,1782601052.898499,263,0.059,4.7047,263,True,3,0.5856,0701000048318a0900000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,42510,27017,mongodb,2026-06-27T22:57:33.467103+00:00,1782601053.467103,263,0.059,4.7018,263,True,4,0.5856,07010000bb4ffc5700000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,43418,27017,mongodb,2026-06-27T22:57:34.035048+00:00,1782601054.035048,263,0.061,4.7094,263,True,5,0.5817,0701000086d4e64500000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,43966,27017,mongodb,2026-06-27T22:57:34.602699+00:00,1782601054.602699,263,0.059,4.7065,263,True,6,0.5856,07010000d51d4e7000000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,44464,27017,mongodb,2026-06-27T22:57:35.169886+00:00,1782601055.169886,263,0.061,4.6946,263,True,7,0.5856,070100006c850f2300000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,44954,27017,mongodb,2026-06-27T22:57:35.736763+00:00,1782601055.736763,263,0.071,4.717,263,True,8,0.5894,0701000049cf515400000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,45440,27017,mongodb,2026-06-27T22:57:36.304434+00:00,1782601056.304434,263,0.061,4.7094,263,True,9,0.5779,07010000aa9ddb1000000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,45894,27017,mongodb,2026-06-27T22:57:36.872653+00:00,1782601056.872653,263,0.094,4.7094,263,True,10,0.5817,0701000017bd581900000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,46340,27017,mongodb,2026-06-27T22:57:37.440964+00:00,1782601057.440964,263,0.067,4.6893,263,True,11,0.5856,070100002d6f911300000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,46774,27017,mongodb,2026-06-27T22:57:38.008012+00:00,1782601058.008012,263,0.062,4.717,263,True,12,0.5856,0701000082b9483f00000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,47226,27017,mongodb,2026-06-27T22:57:38.575531+00:00,1782601058.575531,263,0.061,4.7065,263,True,13,0.5856,070100004cb99e5100000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,47686,27017,mongodb,2026-06-27T22:57:39.143050+00:00,1782601059.14305,263,0.057,4.6833,263,True,14,0.5856,0701000065e1cf7300000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,48158,27017,mongodb,2026-06-27T22:57:39.710949+00:00,1782601059.710949,263,0.057,4.7005,263,True,15,0.5894,070100003c749b7b00000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,48642,27017,mongodb,2026-06-27T22:57:40.279672+00:00,1782601060.279672,263,0.083,4.6942,263,True,16,0.5856,07010000d6fe2d6800000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,49100,27017,mongodb,2026-06-27T22:57:40.847624+00:00,1782601060.847624,263,0.086,4.6909,263,True,17,0.5856,07010000d2e8636800000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,49536,27017,mongodb,2026-06-27T22:57:41.416541+00:00,1782601061.416541,263,0.061,4.717,263,True,18,0.5856,070100006a19bf7a00000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,49970,27017,mongodb,2026-06-27T22:57:41.985019+00:00,1782601061.985019,263,0.065,4.7094,263,True,19,0.5817,07010000b5a6a56700000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,50424,27017,mongodb,2026-06-27T22:57:42.552445+00:00,1782601062.552445,263,0.063,4.7033,263,True,20,0.5856,07010000b73fdf6300000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,50872,27017,mongodb,2026-06-27T22:57:43.119975+00:00,1782601063.119975,263,0.059,4.717,263,True,21,0.5817,070100004ac7ca1100000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,51322,27017,mongodb,2026-06-27T22:57:43.687736+00:00,1782601063.687736,263,0.072,4.6957,263,True,22,0.5817,07010000ff9eb53800000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,51792,27017,mongodb,2026-06-27T22:57:44.255090+00:00,1782601064.25509,263,0.059,4.6877,263,True,23,0.5856,0701000041a95c0000000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,52234,27017,mongodb,2026-06-27T22:57:44.823028+00:00,1782601064.823028,263,0.082,4.6971,263,True,24,0.5856,07010000ee76f82b00000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,52684,27017,mongodb,2026-06-27T22:57:45.391264+00:00,1782601065.391264,263,0.065,4.6833,263,True,25,0.5894,07010000684da26300000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,53124,27017,mongodb,2026-06-27T22:57:45.958624+00:00,1782601065.958624,263,0.076,4.7018,263,True,26,0.5894,070100004338967a00000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,53582,27017,mongodb,2026-06-27T22:57:46.528537+00:00,1782601066.528537,263,0.067,4.6874,263,True,27,0.5894,070100001d617e3100000000d40700000000000061646d696e2e24636d640000,DATA,1
46.105.132.57,54034,27017,mongodb,2026-06-27T22:57:47.096325+00:00,1782601067.096325,263,0.067,4.717,263,True,28,0.5856,07010000d8d5574500000000d40700000000000061646d696e2e24636d640000,DATA,1
47.84.107.210,35386,9999,custom,2026-06-27T23:15:52.165980+00:00,1782602152.16598,20,250.089,0.0,20,False,1,0.0,0000000000000000000000000000000000000000,DATA,1
47.84.107.210,56784,9999,custom,2026-06-27T23:15:52.550346+00:00,1782602152.550346,12,0.08,3.2516,12,True,2,0.8333,5353482d322e302d476f0d0a,DATA,1
31.146.223.126,45959,23,telnet,2026-06-27T23:17:46.529299+00:00,1782602266.529299,3,2660.832,1.585,3,False,1,0.0,fffd01,DATA,1
185.242.226.18,57786,2222,ssh_alt,2026-06-28T00:17:39.756541+00:00,1782605859.756541,0,8.041,0.0,0,False,1,0.0,,SYN_ONLY,1
211.53.113.224,45587,23,telnet,2026-06-28T00:50:05.963169+00:00,1782607805.963169,3,1711.433,1.585,3,False,1,0.0,fffd01,DATA,1
49.88.156.34,51646,23,telnet,2026-06-28T00:51:25.951678+00:00,1782607885.951678,0,5005.146,0.0,0,False,23,0.0,,SYN_ONLY,1
49.88.156.34,51362,23,telnet,2026-06-28T00:51:28.141464+00:00,1782607888.141464,0,5005.154,0.0,0,True,24,0.0,,SYN_ONLY,1
165.154.129.74,31226,9999,custom,2026-06-28T01:07:15.887079+00:00,1782608835.887079,0,637.46,0.0,0,False,1,0.0,,SYN_ONLY,1
165.154.129.74,31352,9999,custom,2026-06-28T01:07:15.966338+00:00,1782608835.966338,21,16.077,3.7257,21,True,2,0.9048,5353482d322e302d4f70656e5353485f372e340d0a,DATA,1
165.154.129.74,31536,9999,custom,2026-06-28T01:07:17.070672+00:00,1782608837.070672,21,16.637,3.7257,21,True,3,0.9048,5353482d322e302d4f70656e5353485f372e340d0a,DATA,1
194.187.176.227,52256,23,telnet,2026-06-28T01:36:13.690361+00:00,1782610573.690361,12,31.475,2.585,12,False,1,0.0,fffe01fffe03fffc18fffc1f,DATA,1
206.189.177.217,42012,2222,ssh_alt,2026-06-28T01:56:10.808921+00:00,1782611770.808921,607,62.679,5.5202,607,False,1,0.944,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
206.189.177.217,42024,2222,ssh_alt,2026-06-28T01:56:11.029129+00:00,1782611771.029129,656,0.135,5.5195,656,True,2,0.9451,474554202f66617669636f6e2e69636f20485454502f312e310d0a486f73743a,DATA,1
16.58.56.214,24670,9999,custom,2026-06-28T02:07:14.059982+00:00,1782612434.059982,1,1.304,0.0,1,False,19,0.0,0a,DATA,1
16.58.56.214,16934,9999,custom,2026-06-28T02:08:09.133841+00:00,1782612489.133841,195,0.089,5.2562,195,True,20,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
16.58.56.214,35842,9999,custom,2026-06-28T02:09:33.973708+00:00,1782612573.973708,195,0.087,5.2562,195,True,21,0.9385,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
16.58.56.214,60330,9999,custom,2026-06-28T02:10:48.433537+00:00,1782612648.433537,261,529.974,5.9153,261,True,22,0.2222,1603010100010000fc03031273a9967f5cf5d30489a05e2830c39715ea333043,DATA,1
16.58.56.214,41538,9999,custom,2026-06-28T02:11:43.961695+00:00,1782612703.961695,243,99.614,5.8437,243,True,23,0.2181,16030100ee010000ea03034a0db05f92a4827c73bb3316dea47368411b9b1978,DATA,1
18.218.118.203,15460,3306,mysql,2026-06-28T03:15:16.736092+00:00,1782616516.736092,1,3.296,0.0,1,False,19,0.0,0a,DATA,1
18.218.118.203,43990,3306,mysql,2026-06-28T03:15:29.742049+00:00,1782616529.742049,0,753.592,0.0,0,True,20,0.0,,SYN_ONLY,1
18.218.118.203,31468,3306,mysql,2026-06-28T03:16:33.140315+00:00,1782616593.140315,0,930.571,0.0,0,True,21,0.0,,SYN_ONLY,1
18.218.118.203,31770,3306,mysql,2026-06-28T03:17:44.526325+00:00,1782616664.526325,261,749.819,5.8621,261,True,22,0.1839,1603010100010000fc0303b9f5cb365ed70ecad88f48c9b4484c96d105a0ab04,DATA,1
18.218.118.203,38602,3306,mysql,2026-06-28T03:18:49.214938+00:00,1782616729.214938,0,155.362,0.0,0,True,23,0.0,,SYN_ONLY,1
18.218.118.203,29120,3306,mysql,2026-06-28T03:20:16.986281+00:00,1782616816.986281,243,197.225,5.8255,243,True,24,0.2016,16030100ee010000ea0303d7f87953b1bfa338e2b8fa1a1523333a9c1a74d0d4,DATA,1
3.19.14.190,33768,2222,ssh_alt,2026-06-28T04:05:51.297017+00:00,1782619551.297017,0,964.993,0.0,0,False,1,0.0,,SYN_ONLY,1
3.19.14.190,53642,3306,mysql,2026-06-28T04:05:51.297136+00:00,1782619551.297136,0,810.417,0.0,0,True,2,0.0,,SYN_ONLY,1
3.19.14.190,54534,5432,postgres,2026-06-28T04:05:51.297995+00:00,1782619551.297995,0,784.586,0.0,0,True,3,0.0,,SYN_ONLY,1
3.19.14.190,37992,23,telnet,2026-06-28T04:05:51.298729+00:00,1782619551.298729,0,700.907,0.0,0,True,4,0.0,,SYN_ONLY,1
3.19.14.190,38286,6379,redis,2026-06-28T04:05:51.304083+00:00,1782619551.304083,0,257.443,0.0,0,True,6,0.0,,SYN_ONLY,1
3.19.14.190,56046,27017,mongodb,2026-06-28T04:05:51.305200+00:00,1782619551.3052,0,393.538,0.0,0,True,5,0.0,,SYN_ONLY,1
205.210.31.198,56071,6379,redis,2026-06-28T04:21:38.985817+00:00,1782620498.985817,5,1908.306,2.3219,5,False,1,0.8,696e666f0a,DATA,1
195.96.139.231,40477,27017,mongodb,2026-06-28T04:39:56.093508+00:00,1782621596.093508,55,3000.73,3.0381,55,False,1,0.3455,37000000267e5db200000000d40700000000000061646d696e2e24636d640000,DATA,1
195.96.139.249,52469,27017,mongodb,2026-06-28T04:40:11.177463+00:00,1782621611.177463,200,2999.543,5.0508,200,False,1,0.93,474554202f20485454502f312e310d0a486f73743a2031362e3137312e313931,DATA,1
195.96.139.237,58147,27017,mongodb,2026-06-28T04:40:26.262180+00:00,1782621626.26218,72,2999.231,3.8628,72,False,1,0.0972,05000b03100000004800000001000000b810b810000000000100000000000100,DATA,1
185.247.137.244,60865,27017,mongodb,2026-06-28T04:40:41.349283+00:00,1782621641.349283,3,3000.499,1.585,3,False,1,0.0,050100,DATA,1
185.247.137.244,52781,27017,mongodb,2026-06-28T04:40:41.433788+00:00,1782621641.433788,9,0.058,3.1699,9,True,2,0.2222,04017968b9f789f400,DATA,1
195.96.139.229,56387,27017,mongodb,2026-06-28T04:40:56.518725+00:00,1782621656.518725,44,3001.379,1.6307,44,False,1,0.0682,80000028809f46770000000000000002000186a0000000040000000000000000,DATA,1
87.236.176.229,38387,27017,mongodb,2026-06-28T04:41:11.607448+00:00,1782621671.607448,44,3000.974,4.01,44,False,1,0.5682,0300002c27e00000000000436f6f6b69653a206d737473686173683d656c746f,DATA,1
221.236.21.55,36992,6379,redis,2026-06-28T04:41:20.365130+00:00,1782621680.36513,14,0.069,3.1281,14,False,1,0.5714,2a310d0a24340d0a696e666f0d0a,DATA,1
195.96.139.244,35529,27017,mongodb,2026-06-28T04:41:26.930978+00:00,1782621686.930978,31,2999.618,4.0826,31,False,1,0.8065,4f5054494f4e53202a20525453502f312e300d0a435365713a20310d0a0d0a,DATA,1
185.247.137.219,34521,27017,mongodb,2026-06-28T04:41:42.015015+00:00,1782621702.015015,267,2999.61,5.3794,267,False,1,0.9251,4f5054494f4e53207369703a31362e3137312e3139312e313030205349502f32,DATA,1
195.96.139.236,55629,27017,mongodb,2026-06-28T04:42:03.055172+00:00,1782621723.055172,16,2999.2,2.9056,16,False,1,0.25,000e38ce62b157e974ced40000000000,DATA,1
87.236.176.241,38665,27017,mongodb,2026-06-28T04:42:18.141304+00:00,1782621738.141304,156,2999.136,0.5477,156,False,1,0.0192,009c00011a2b3c4d000100000100000000000003000000030000000100000000,DATA,1
195.96.139.219,58627,27017,mongodb,2026-06-28T04:42:33.229925+00:00,1782621753.229925,9,3001.143,0.9864,9,False,1,0.0,000000090003000000,DATA,1
87.236.176.227,48701,27017,mongodb,2026-06-28T04:42:48.315529+00:00,1782621768.315529,53,3000.427,2.4361,53,False,1,0.283,00000031ff534d42720000000000000000000000000000000000000000000000,DATA,1
87.236.176.227,54981,27017,mongodb,2026-06-28T04:42:48.401304+00:00,1782621768.401304,114,0.056,1.1758,114,True,2,0.0526,0000006efe534d42400000000000000000000000000000000000000000000000,DATA,1
185.247.137.253,55193,27017,mongodb,2026-06-28T04:43:03.485468+00:00,1782621783.485468,14,3000.28,3.1281,14,False,1,0.5714,2a310d0a24340d0a696e666f0d0a,DATA,1
185.247.137.244,39347,27017,mongodb,2026-06-28T04:43:18.570236+00:00,1782621798.570236,20,2999.764,2.9219,20,True,3,0.25,101200044d5154540502003c0511000000000000,DATA,1
185.247.137.244,42393,27017,mongodb,2026-06-28T04:43:18.653636+00:00,1782621798.653636,14,0.07,2.9502,14,True,4,0.3571,100c00044d5154540402003c0000,DATA,1
185.247.137.244,50451,27017,mongodb,2026-06-28T04:43:18.737378+00:00,1782621798.737378,52,0.295,4.5219,52,True,5,0.8654,103200064d51497364700302003c002463346137393762642d373238352d3439,DATA,1
87.236.176.218,59083,27017,mongodb,2026-06-28T04:43:33.821022+00:00,1782621813.821022,32,3000.116,0.3998,32,False,1,0.0,a400000000000000080000000000000000000000000000000000000000000000,DATA,1
185.247.137.236,34907,27017,mongodb,2026-06-28T04:43:48.908312+00:00,1782621828.908312,26,3001.349,2.4037,26,False,1,0.0385,1201001a0000000000000b00060100110001ff08000155000001,DATA,1
87.236.176.224,58993,27017,mongodb,2026-06-28T04:44:03.994299+00:00,1782621843.994299,5,3000.023,0.971,5,False,1,0.0,0100000001,DATA,1
185.247.137.235,49357,27017,mongodb,2026-06-28T04:44:19.078799+00:00,1782621859.078799,14,3000.2,3.182,14,False,1,0.1429,300c020101600702010304008000,DATA,1
185.247.137.235,33509,27017,mongodb,2026-06-28T04:44:19.162565+00:00,1782621859.162565,31,0.061,3.5619,31,True,2,0.7742,301d02010177188016312e332e362e312e342e312e313436362e3230303337,DATA,1
87.236.176.245,37493,27017,mongodb,2026-06-28T04:44:34.247003+00:00,1782621874.247003,149,3000.856,4.5657,149,False,1,1.0,3c3f786d6c2076657273696f6e3d27312e30273f3e3c73747265616d3a737472,DATA,1
87.236.176.244,51981,27017,mongodb,2026-06-28T04:44:49.331816+00:00,1782621889.331816,11,3000.392,2.5503,11,False,1,0.0909,970900000005012b0e0100,DATA,1
87.236.176.219,34149,27017,mongodb,2026-06-28T04:45:04.415878+00:00,1782621904.415878,120,2999.791,3.7767,120,False,1,0.45,00780000010000000140012c00812000ffff7f0800000100002e004a000007f8,DATA,1
185.247.137.245,33645,27017,mongodb,2026-06-28T04:45:19.500343+00:00,1782621919.500343,20,3000.325,3.8219,20,False,1,0.9,132f6d756c746973747265616d2f312e302e300a,DATA,1
